,zip,AQI,Category,DateObserved,Latitude,Longitude,ParameterName,ReportingArea,StateCode
2169,95461,67,Moderate,2017-10-15 ,38.45,-122.7,PM2.5,Santa Rosa,CA
2170,95037,54,Moderate,2017-10-09 ,37.33,-121.9,OZONE,San Jose,CA
2171,95037,47,Good,2017-10-09 ,37.33,-121.9,PM2.5,San Jose,CA
2172,94164,28,Good,2017-10-10 ,37.75,-122.43,OZONE,San Francisco,CA
2173,94164,127,Unhealthy for Sensitive Groups,2017-10-10 ,37.75,-122.43,PM2.5,San Francisco,CA
2174,94609,31,Good,2017-10-11 ,37.8,-122.27,OZONE,Oakland,CA
2175,94609,124,Unhealthy for Sensitive Groups,2017-10-11 ,37.8,-122.27,PM2.5,Oakland,CA
2176,95444,34,Good,2017-10-12 ,38.45,-122.7,OZONE,Santa Rosa,CA
2177,95444,67,Moderate,2017-10-12 ,38.45,-122.7,PM2.5,Santa Rosa,CA
2178,94089,61,Moderate,2017-10-13 ,37.33,-121.9,OZONE,San Jose,CA
2179,94089,136,Unhealthy for Sensitive Groups,2017-10-13 ,37.33,-121.9,PM2.5,San Jose,CA
2180,94701,37,Good,2017-10-14 ,37.8,-122.27,OZONE,Oakland,CA
2181,94701,84,Moderate,2017-10-14 ,37.8,-122.27,PM2.5,Oakland,CA
2182,94960,43,Good,2017-10-15 ,37.97,-122.52,OZONE,San Rafael,CA
2183,94960,41,Good,2017-10-15 ,37.97,-122.52,PM2.5,San Rafael,CA
2184,95153,67,Moderate,2017-10-15 ,37.33,-121.9,OZONE,San Jose,CA
2185,95153,40,Good,2017-10-15 ,37.33,-121.9,PM2.5,San Jose,CA
2186,94566,47,Good,2017-10-09 ,37.68,-121.77,OZONE,Livermore,CA
2187,94566,66,Moderate,2017-10-09 ,37.68,-121.77,PM2.5,Livermore,CA
2188,94611,42,Good,2017-10-10 ,37.8,-122.27,OZONE,Oakland,CA
2189,94611,116,Unhealthy for Sensitive Groups,2017-10-10 ,37.8,-122.27,PM2.5,Oakland,CA
2190,94402,31,Good,2017-10-11 ,37.48,-122.22,OZONE,Redwood City,CA
2191,94402,126,Unhealthy for Sensitive Groups,2017-10-11 ,37.48,-122.22,PM2.5,Redwood City,CA
2192,94933,35,Good,2017-10-12 ,37.97,-122.52,OZONE,San Rafael,CA
2193,94933,151,Unhealthy,2017-10-12 ,37.97,-122.52,PM2.5,San Rafael,CA
2194,95020,61,Moderate,2017-10-13 ,37.33,-121.9,OZONE,San Jose,CA
2195,95020,136,Unhealthy for Sensitive Groups,2017-10-13 ,37.33,-121.9,PM2.5,San Jose,CA
2196,94134,31,Good,2017-10-14 ,37.75,-122.43,OZONE,San Francisco,CA
2197,94134,69,Moderate,2017-10-14 ,37.75,-122.43,PM2.5,San Francisco,CA
2198,94964,43,Good,2017-10-15 ,37.97,-122.52,OZONE,San Rafael,CA
2199,94964,41,Good,2017-10-15 ,37.97,-122.52,PM2.5,San Rafael,CA
2200,94619,49,Good,2017-10-15 ,37.8,-122.27,OZONE,Oakland,CA
2201,94619,53,Moderate,2017-10-15 ,37.8,-122.27,PM2.5,Oakland,CA
2202,94112,34,Good,2017-10-09 ,37.75,-122.43,OZONE,San Francisco,CA
2203,94112,100,Moderate,2017-10-09 ,37.75,-122.43,PM2.5,San Francisco,CA
2204,94541,44,Good,2017-10-10 ,37.55,-122.03,OZONE,Fremont,CA
2205,94850,31,Good,2017-10-11 ,37.8,-122.27,OZONE,Oakland,CA
2206,94850,124,Unhealthy for Sensitive Groups,2017-10-11 ,37.8,-122.27,PM2.5,Oakland,CA
2207,94403,47,Good,2017-10-12 ,37.48,-122.22,OZONE,Redwood City,CA
2208,94403,154,Unhealthy,2017-10-12 ,37.48,-122.22,PM2.5,Redwood City,CA
2209,95442,43,Good,2017-10-13 ,38.45,-122.7,OZONE,Santa Rosa,CA
2210,95442,96,Moderate,2017-10-13 ,38.45,-122.7,PM2.5,Santa Rosa,CA
2211,94301,38,Good,2017-10-14 ,37.48,-122.22,OZONE,Redwood City,CA
2212,94301,78,Moderate,2017-10-14 ,37.48,-122.22,PM2.5,Redwood City,CA
2213,95694,42,Good,2017-10-15 ,38.3525,-121.9617,OZONE,Vacaville,CA
2214,95694,19,Good,2017-10-15 ,38.3525,-121.9617,PM2.5,Vacaville,CA
2215,95128,67,Moderate,2017-10-15 ,37.33,-121.9,OZONE,San Jose,CA
2216,95128,40,Good,2017-10-15 ,37.33,-121.9,PM2.5,San Jose,CA
2217,94080,34,Good,2017-10-09 ,37.75,-122.43,OZONE,San Francisco,CA
2218,94080,100,Moderate,2017-10-09 ,37.75,-122.43,PM2.5,San Francisco,CA
2219,94925,61,Moderate,2017-10-10 ,37.97,-122.52,OZONE,San Rafael,CA
2220,94925,156,Unhealthy,2017-10-10 ,37.97,-122.52,PM2.5,San Rafael,CA
2221,94531,49,Good,2017-10-11 ,37.97,-122.03,OZONE,Concord,CA
2222,94531,169,Unhealthy,2017-10-11 ,37.97,-122.03,PM2.5,Concord,CA
2223,95035,67,Moderate,2017-10-12 ,37.33,-121.9,OZONE,San Jose,CA
2224,95035,99,Moderate,2017-10-12 ,37.33,-121.9,PM2.5,San Jose,CA
2225,94602,45,Good,2017-10-13 ,37.8,-122.27,OZONE,Oakland,CA
2226,94602,159,Unhealthy,2017-10-13 ,37.8,-122.27,PM2.5,Oakland,CA
2227,94945,44,Good,2017-10-14 ,37.97,-122.52,OZONE,San Rafael,CA
2228,94945,80,Moderate,2017-10-14 ,37.97,-122.52,PM2.5,San Rafael,CA
2229,94042,58,Moderate,2017-10-15 ,37.48,-122.22,OZONE,Redwood City,CA
2230,94042,40,Good,2017-10-15 ,37.48,-122.22,PM2.5,Redwood City,CA
2231,94706,49,Good,2017-10-15 ,37.8,-122.27,OZONE,Oakland,CA
2232,94706,53,Moderate,2017-10-15 ,37.8,-122.27,PM2.5,Oakland,CA
2233,95688,40,Good,2017-10-09 ,38.3525,-121.9617,OZONE,Vacaville,CA
2234,95688,83,Moderate,2017-10-09 ,38.3525,-121.9617,PM2.5,Vacaville,CA
2235,94937,61,Moderate,2017-10-10 ,37.97,-122.52,OZONE,San Rafael,CA
2236,94937,156,Unhealthy,2017-10-10 ,37.97,-122.52,PM2.5,San Rafael,CA
2237,94508,34,Good,2017-10-12 ,38.45,-122.7,OZONE,Santa Rosa,CA
2238,94508,67,Moderate,2017-10-12 ,38.45,-122.7,PM2.5,Santa Rosa,CA
2239,94965,40,Good,2017-10-13 ,37.97,-122.52,OZONE,San Rafael,CA
2240,94965,111,Unhealthy for Sensitive Groups,2017-10-13 ,37.97,-122.52,PM2.5,San Rafael,CA
2241,95409,43,Good,2017-10-14 ,38.45,-122.7,OZONE,Santa Rosa,CA
2242,95409,64,Moderate,2017-10-14 ,38.45,-122.7,PM2.5,Santa Rosa,CA
2243,95492,49,Good,2017-10-15 ,38.45,-122.7,OZONE,Santa Rosa,CA
2244,95492,67,Moderate,2017-10-15 ,38.45,-122.7,PM2.5,Santa Rosa,CA
2245,95109,67,Moderate,2017-10-15 ,37.33,-121.9,OZONE,San Jose,CA
2246,95109,40,Good,2017-10-15 ,37.33,-121.9,PM2.5,San Jose,CA
2247,95419,40,Good,2017-10-09 ,38.45,-122.7,OZONE,Santa Rosa,CA
2248,95419,152,Unhealthy,2017-10-09 ,38.45,-122.7,PM2.5,Santa Rosa,CA
2249,94605,42,Good,2017-10-10 ,37.8,-122.27,OZONE,Oakland,CA
2250,94605,116,Unhealthy for Sensitive Groups,2017-10-10 ,37.8,-122.27,PM2.5,Oakland,CA
2251,94903,31,Good,2017-10-11 ,37.97,-122.52,OZONE,San Rafael,CA
2252,94903,87,Moderate,2017-10-11 ,37.97,-122.52,PM2.5,San Rafael,CA
2253,94141,27,Good,2017-10-12 ,37.75,-122.43,OZONE,San Francisco,CA
2254,94141,136,Unhealthy for Sensitive Groups,2017-10-12 ,37.75,-122.43,PM2.5,San Francisco,CA
2255,94108,27,Good,2017-10-13 ,37.75,-122.43,OZONE,San Francisco,CA
2256,94108,98,Moderate,2017-10-13 ,37.75,-122.43,PM2.5,San Francisco,CA
2257,94952,44,Good,2017-10-14 ,37.97,-122.52,OZONE,San Rafael,CA
2258,94952,80,Moderate,2017-10-14 ,37.97,-122.52,PM2.5,San Rafael,CA
2259,94621,49,Good,2017-10-15 ,37.8,-122.27,OZONE,Oakland,CA
2260,94621,53,Moderate,2017-10-15 ,37.8,-122.27,PM2.5,Oakland,CA
2261,94608,49,Good,2017-10-15 ,37.8,-122.27,OZONE,Oakland,CA
2262,94608,53,Moderate,2017-10-15 ,37.8,-122.27,PM2.5,Oakland,CA
2263,95377,35,Good,2017-10-09 ,37.9699,-121.3067,OZONE,Stockton,CA
2264,95377,74,Moderate,2017-10-09 ,37.9699,-121.3067,PM2.5,Stockton,CA
2265,95487,64,Moderate,2017-10-10 ,38.33,-122.28,OZONE,Napa,CA
2266,95487,221,Very Unhealthy,2017-10-10 ,38.33,-122.28,PM2.5,Napa,CA
2267,94940,31,Good,2017-10-11 ,37.97,-122.52,OZONE,San Rafael,CA
2268,94940,87,Moderate,2017-10-11 ,37.97,-122.52,PM2.5,San Rafael,CA
2269,94147,27,Good,2017-10-12 ,37.75,-122.43,OZONE,San Francisco,CA
2270,94147,136,Unhealthy for Sensitive Groups,2017-10-12 ,37.75,-122.43,PM2.5,San Francisco,CA
2271,95125,61,Moderate,2017-10-13 ,37.33,-121.9,OZONE,San Jose,CA
2272,95125,136,Unhealthy for Sensitive Groups,2017-10-13 ,37.33,-121.9,PM2.5,San Jose,CA
2273,94065,38,Good,2017-10-14 ,37.48,-122.22,OZONE,Redwood City,CA
2274,94065,78,Moderate,2017-10-14 ,37.48,-122.22,PM2.5,Redwood City,CA
2275,95405,49,Good,2017-10-15 ,38.45,-122.7,OZONE,Santa Rosa,CA
2276,95405,67,Moderate,2017-10-15 ,38.45,-122.7,PM2.5,Santa Rosa,CA
2277,94070,58,Moderate,2017-10-15 ,37.48,-122.22,OZONE,Redwood City,CA
2278,94070,40,Good,2017-10-15 ,37.48,-122.22,PM2.5,Redwood City,CA
2279,95124,54,Moderate,2017-10-09 ,37.33,-121.9,OZONE,San Jose,CA
2280,95124,47,Good,2017-10-09 ,37.33,-121.9,PM2.5,San Jose,CA
2281,94977,61,Moderate,2017-10-10 ,37.97,-122.52,OZONE,San Rafael,CA
2282,94977,156,Unhealthy,2017-10-10 ,37.97,-122.52,PM2.5,San Rafael,CA
2283,94509,47,Good,2017-10-11 ,38.25,-122.04,OZONE,Fairfield,CA
2284,94509,156,Unhealthy,2017-10-11 ,38.25,-122.04,PM2.5,Fairfield,CA
2285,95403,34,Good,2017-10-12 ,38.45,-122.7,OZONE,Santa Rosa,CA
2286,95403,67,Moderate,2017-10-12 ,38.45,-122.7,PM2.5,Santa Rosa,CA
2287,95009,61,Moderate,2017-10-13 ,37.33,-121.9,OZONE,San Jose,CA
2288,95009,136,Unhealthy for Sensitive Groups,2017-10-13 ,37.33,-121.9,PM2.5,San Jose,CA
2289,94063,38,Good,2017-10-14 ,37.48,-122.22,OZONE,Redwood City,CA
2290,94063,78,Moderate,2017-10-14 ,37.48,-122.22,PM2.5,Redwood City,CA
2291,94709,49,Good,2017-10-15 ,37.8,-122.27,OZONE,Oakland,CA
2292,94709,53,Moderate,2017-10-15 ,37.8,-122.27,PM2.5,Oakland,CA
2293,94620,49,Good,2017-10-15 ,37.8,-122.27,OZONE,Oakland,CA
2294,94620,53,Moderate,2017-10-15 ,37.8,-122.27,PM2.5,Oakland,CA
2295,94973,43,Good,2017-10-09 ,37.97,-122.52,OZONE,San Rafael,CA
2296,94973,161,Unhealthy,2017-10-09 ,37.97,-122.52,PM2.5,San Rafael,CA
2297,94520,61,Moderate,2017-10-10 ,37.97,-122.03,OZONE,Concord,CA
2298,94520,81,Moderate,2017-10-10 ,37.97,-122.03,PM2.5,Concord,CA
2299,95157,54,Moderate,2017-10-11 ,37.33,-121.9,OZONE,San Jose,CA
2300,95157,114,Unhealthy for Sensitive Groups,2017-10-11 ,37.33,-121.9,PM2.5,San Jose,CA
2301,95192,67,Moderate,2017-10-12 ,37.33,-121.9,OZONE,San Jose,CA
2302,95192,99,Moderate,2017-10-12 ,37.33,-121.9,PM2.5,San Jose,CA
2303,94542,49,Good,2017-10-13 ,37.55,-122.03,OZONE,Fremont,CA
2304,94542,152,Unhealthy,2017-10-13 ,37.55,-122.03,PM2.5,Fremont,CA
2305,95170,43,Good,2017-10-14 ,37.33,-121.9,OZONE,San Jose,CA
2306,95170,84,Moderate,2017-10-14 ,37.33,-121.9,PM2.5,San Jose,CA
2307,95036,67,Moderate,2017-10-15 ,37.33,-121.9,OZONE,San Jose,CA
2308,95036,40,Good,2017-10-15 ,37.33,-121.9,PM2.5,San Jose,CA
2309,94662,49,Good,2017-10-15 ,37.8,-122.27,OZONE,Oakland,CA
2310,94662,53,Moderate,2017-10-15 ,37.8,-122.27,PM2.5,Oakland,CA
2311,94526,47,Good,2017-10-09 ,37.97,-122.03,OZONE,Concord,CA
2312,94526,71,Moderate,2017-10-09 ,37.97,-122.03,PM2.5,Concord,CA
2313,95011,44,Good,2017-10-10 ,37.33,-121.9,OZONE,San Jose,CA
2314,95011,57,Moderate,2017-10-10 ,37.33,-121.9,PM2.5,San Jose,CA
2315,94553,49,Good,2017-10-11 ,37.97,-122.03,OZONE,Concord,CA
2316,94553,169,Unhealthy,2017-10-11 ,37.97,-122.03,PM2.5,Concord,CA
2317,95135,67,Moderate,2017-10-12 ,37.33,-121.9,OZONE,San Jose,CA
2318,95135,99,Moderate,2017-10-12 ,37.33,-121.9,PM2.5,San Jose,CA
2319,94611,45,Good,2017-10-13 ,37.8,-122.27,OZONE,Oakland,CA
2320,94611,159,Unhealthy,2017-10-13 ,37.8,-122.27,PM2.5,Oakland,CA
2321,94028,38,Good,2017-10-14 ,37.48,-122.22,OZONE,Redwood City,CA
2322,94028,78,Moderate,2017-10-14 ,37.48,-122.22,PM2.5,Redwood City,CA
2323,94111,31,Good,2017-10-15 ,37.75,-122.43,OZONE,San Francisco,CA
2324,94111,40,Good,2017-10-15 ,37.75,-122.43,PM2.5,San Francisco,CA
2325,94705,49,Good,2017-10-15 ,37.8,-122.27,OZONE,Oakland,CA
2326,94705,53,Moderate,2017-10-15 ,37.8,-122.27,PM2.5,Oakland,CA
2327,94146,34,Good,2017-10-09 ,37.75,-122.43,OZONE,San Francisco,CA
2328,94146,100,Moderate,2017-10-09 ,37.75,-122.43,PM2.5,San Francisco,CA
2329,94010,35,Good,2017-10-10 ,37.48,-122.22,OZONE,Redwood City,CA
2330,94540,34,Good,2017-10-11 ,37.55,-122.03,OZONE,Fremont,CA
2331,94540,126,Unhealthy for Sensitive Groups,2017-10-11 ,37.55,-122.03,PM2.5,Fremont,CA
2332,94502,40,Good,2017-10-12 ,37.8,-122.27,OZONE,Oakland,CA
2333,94502,152,Unhealthy,2017-10-12 ,37.8,-122.27,PM2.5,Oakland,CA
2334,94505,33,Good,2017-10-13 ,37.9699,-121.3067,OZONE,Stockton,CA
2335,94505,146,Unhealthy for Sensitive Groups,2017-10-13 ,37.9699,-121.3067,PM2.5,Stockton,CA
2336,94583,38,Good,2017-10-14 ,37.68,-121.77,OZONE,Livermore,CA
2337,94583,36,Good,2017-10-14 ,37.68,-121.77,PM2.5,Livermore,CA
2338,94666,49,Good,2017-10-15 ,37.8,-122.27,OZONE,Oakland,CA
2339,94666,53,Moderate,2017-10-15 ,37.8,-122.27,PM2.5,Oakland,CA
2340,94130,31,Good,2017-10-15 ,37.75,-122.43,OZONE,San Francisco,CA
2341,94130,40,Good,2017-10-15 ,37.75,-122.43,PM2.5,San Francisco,CA
2342,95696,40,Good,2017-10-09 ,38.3525,-121.9617,OZONE,Vacaville,CA
2343,95696,83,Moderate,2017-10-09 ,38.3525,-121.9617,PM2.5,Vacaville,CA
2344,94525,61,Moderate,2017-10-10 ,37.97,-122.03,OZONE,Concord,CA
2345,94525,81,Moderate,2017-10-10 ,37.97,-122.03,PM2.5,Concord,CA
2346,95112,54,Moderate,2017-10-11 ,37.33,-121.9,OZONE,San Jose,CA
2347,95112,114,Unhealthy for Sensitive Groups,2017-10-11 ,37.33,-121.9,PM2.5,San Jose,CA
2348,95015,67,Moderate,2017-10-12 ,37.33,-121.9,OZONE,San Jose,CA
2349,95015,99,Moderate,2017-10-12 ,37.33,-121.9,PM2.5,San Jose,CA
2350,94803,45,Good,2017-10-13 ,37.8,-122.27,OZONE,Oakland,CA
2351,94803,159,Unhealthy,2017-10-13 ,37.8,-122.27,PM2.5,Oakland,CA
2352,95461,43,Good,2017-10-14 ,38.45,-122.7,OZONE,Santa Rosa,CA
2353,95461,64,Moderate,2017-10-14 ,38.45,-122.7,PM2.5,Santa Rosa,CA
2354,95618,40,Good,2017-10-15 ,38.5448,-121.7411,OZONE,Davis,CA
2355,95618,31,Good,2017-10-15 ,38.5448,-121.7411,PM2.5,Davis,CA
2356,95465,49,Good,2017-10-15 ,38.45,-122.7,OZONE,Santa Rosa,CA
2357,95465,67,Moderate,2017-10-15 ,38.45,-122.7,PM2.5,Santa Rosa,CA
2358,94512,44,Good,2017-10-09 ,38.25,-122.04,OZONE,Fairfield,CA
2359,94512,97,Moderate,2017-10-09 ,38.25,-122.04,PM2.5,Fairfield,CA
2360,94558,64,Moderate,2017-10-10 ,38.33,-122.28,OZONE,Napa,CA
2361,94558,221,Very Unhealthy,2017-10-10 ,38.33,-122.28,PM2.5,Napa,CA
2362,94595,49,Good,2017-10-11 ,37.97,-122.03,OZONE,Concord,CA
2363,94595,169,Unhealthy,2017-10-11 ,37.97,-122.03,PM2.5,Concord,CA
2364,94014,27,Good,2017-10-12 ,37.75,-122.43,OZONE,San Francisco,CA
2365,94014,136,Unhealthy for Sensitive Groups,2017-10-12 ,37.75,-122.43,PM2.5,San Francisco,CA
2366,95127,61,Moderate,2017-10-13 ,37.33,-121.9,OZONE,San Jose,CA
2367,95127,136,Unhealthy for Sensitive Groups,2017-10-13 ,37.33,-121.9,PM2.5,San Jose,CA
2368,94134,31,Good,2017-10-14 ,37.75,-122.43,OZONE,San Francisco,CA
2369,94134,69,Moderate,2017-10-14 ,37.75,-122.43,PM2.5,San Francisco,CA
2370,94028,58,Moderate,2017-10-15 ,37.48,-122.22,OZONE,Redwood City,CA
2371,94028,40,Good,2017-10-15 ,37.48,-122.22,PM2.5,Redwood City,CA
2372,95120,67,Moderate,2017-10-15 ,37.33,-121.9,OZONE,San Jose,CA
2373,95120,40,Good,2017-10-15 ,37.33,-121.9,PM2.5,San Jose,CA
2374,95620,40,Good,2017-10-09 ,38.3525,-121.9617,OZONE,Vacaville,CA
2375,95620,83,Moderate,2017-10-09 ,38.3525,-121.9617,PM2.5,Vacaville,CA
2376,94585,71,Moderate,2017-10-10 ,38.25,-122.04,OZONE,Fairfield,CA
2377,94585,160,Unhealthy,2017-10-10 ,38.25,-122.04,PM2.5,Fairfield,CA
2378,95106,54,Moderate,2017-10-11 ,37.33,-121.9,OZONE,San Jose,CA
2379,95106,114,Unhealthy for Sensitive Groups,2017-10-11 ,37.33,-121.9,PM2.5,San Jose,CA
2380,94401,47,Good,2017-10-12 ,37.48,-122.22,OZONE,Redwood City,CA
2381,94401,154,Unhealthy,2017-10-12 ,37.48,-122.22,PM2.5,Redwood City,CA
2382,94533,54,Moderate,2017-10-13 ,38.25,-122.04,OZONE,Fairfield,CA
2383,94533,175,Unhealthy,2017-10-13 ,38.25,-122.04,PM2.5,Fairfield,CA
2384,94708,37,Good,2017-10-14 ,37.8,-122.27,OZONE,Oakland,CA
2385,94708,84,Moderate,2017-10-14 ,37.8,-122.27,PM2.5,Oakland,CA
2386,95690,61,Moderate,2017-10-15 ,38.4086,-121.3733,OZONE,Elk Grove,CA
2387,95690,59,Moderate,2017-10-15 ,38.4086,-121.3733,PM2.5,Elk Grove,CA
2388,94712,49,Good,2017-10-15 ,37.8,-122.27,OZONE,Oakland,CA
2389,94712,53,Moderate,2017-10-15 ,37.8,-122.27,PM2.5,Oakland,CA
2390,94807,43,Good,2017-10-09 ,37.97,-122.52,OZONE,San Rafael,CA
2391,94807,161,Unhealthy,2017-10-09 ,37.97,-122.52,PM2.5,San Rafael,CA
2392,94615,42,Good,2017-10-10 ,37.8,-122.27,OZONE,Oakland,CA
2393,94615,116,Unhealthy for Sensitive Groups,2017-10-10 ,37.8,-122.27,PM2.5,Oakland,CA
2394,94539,34,Good,2017-10-11 ,37.55,-122.03,OZONE,Fremont,CA
2395,94539,126,Unhealthy for Sensitive Groups,2017-10-11 ,37.55,-122.03,PM2.5,Fremont,CA
2396,95031,67,Moderate,2017-10-12 ,37.33,-121.9,OZONE,San Jose,CA
2397,95031,99,Moderate,2017-10-12 ,37.33,-121.9,PM2.5,San Jose,CA
2398,94551,41,Good,2017-10-13 ,37.68,-121.77,OZONE,Livermore,CA
2399,94551,73,Moderate,2017-10-13 ,37.68,-121.77,PM2.5,Livermore,CA
2400,95404,43,Good,2017-10-14 ,38.45,-122.7,OZONE,Santa Rosa,CA
2401,95404,64,Moderate,2017-10-14 ,38.45,-122.7,PM2.5,Santa Rosa,CA
2402,94522,54,Moderate,2017-10-15 ,37.97,-122.03,OZONE,Concord,CA
2403,94522,55,Moderate,2017-10-15 ,37.97,-122.03,PM2.5,Concord,CA
2404,94558,153,Unhealthy,2017-10-15 ,38.33,-122.28,PM2.5,Napa,CA
2405,94922,40,Good,2017-10-09 ,38.45,-122.7,OZONE,Santa Rosa,CA
2406,94922,152,Unhealthy,2017-10-09 ,38.45,-122.7,PM2.5,Santa Rosa,CA
2407,94606,42,Good,2017-10-10 ,37.8,-122.27,OZONE,Oakland,CA
2408,94606,116,Unhealthy for Sensitive Groups,2017-10-10 ,37.8,-122.27,PM2.5,Oakland,CA
2409,95046,54,Moderate,2017-10-11 ,37.33,-121.9,OZONE,San Jose,CA
2410,95046,114,Unhealthy for Sensitive Groups,2017-10-11 ,37.33,-121.9,PM2.5,San Jose,CA
2411,94537,48,Good,2017-10-12 ,37.55,-122.03,OZONE,Fremont,CA
2412,94537,154,Unhealthy,2017-10-12 ,37.55,-122.03,PM2.5,Fremont,CA
2413,95154,61,Moderate,2017-10-13 ,37.33,-121.9,OZONE,San Jose,CA
2414,95154,136,Unhealthy for Sensitive Groups,2017-10-13 ,37.33,-121.9,PM2.5,San Jose,CA
2415,94535,41,Good,2017-10-14 ,38.25,-122.04,OZONE,Fairfield,CA
2416,94535,63,Moderate,2017-10-14 ,38.25,-122.04,PM2.5,Fairfield,CA
2417,94107,31,Good,2017-10-15 ,37.75,-122.43,OZONE,San Francisco,CA
2418,94107,40,Good,2017-10-15 ,37.75,-122.43,PM2.5,San Francisco,CA
2419,94661,49,Good,2017-10-15 ,37.8,-122.27,OZONE,Oakland,CA
2420,94661,53,Moderate,2017-10-15 ,37.8,-122.27,PM2.5,Oakland,CA
2421,95430,40,Good,2017-10-09 ,38.45,-122.7,OZONE,Santa Rosa,CA
2422,95430,152,Unhealthy,2017-10-09 ,38.45,-122.7,PM2.5,Santa Rosa,CA
2423,94018,35,Good,2017-10-10 ,37.48,-122.22,OZONE,Redwood City,CA
2424,94570,31,Good,2017-10-11 ,37.8,-122.27,OZONE,Oakland,CA
2425,94570,124,Unhealthy for Sensitive Groups,2017-10-11 ,37.8,-122.27,PM2.5,Oakland,CA
2426,94957,35,Good,2017-10-12 ,37.97,-122.52,OZONE,San Rafael,CA
2427,94957,151,Unhealthy,2017-10-12 ,37.97,-122.52,PM2.5,San Rafael,CA
2428,95121,61,Moderate,2017-10-13 ,37.33,-121.9,OZONE,San Jose,CA
2429,95121,136,Unhealthy for Sensitive Groups,2017-10-13 ,37.33,-121.9,PM2.5,San Jose,CA
2430,94505,38,Good,2017-10-14 ,37.9699,-121.3067,OZONE,Stockton,CA
2431,94505,60,Moderate,2017-10-14 ,37.9699,-121.3067,PM2.5,Stockton,CA
2432,95439,49,Good,2017-10-15 ,38.45,-122.7,OZONE,Santa Rosa,CA
2433,95439,67,Moderate,2017-10-15 ,38.45,-122.7,PM2.5,Santa Rosa,CA
2434,95476,49,Good,2017-10-15 ,38.45,-122.7,OZONE,Santa Rosa,CA
2435,95476,67,Moderate,2017-10-15 ,38.45,-122.7,PM2.5,Santa Rosa,CA
2436,94515,40,Good,2017-10-09 ,38.45,-122.7,OZONE,Santa Rosa,CA
2437,94515,152,Unhealthy,2017-10-09 ,38.45,-122.7,PM2.5,Santa Rosa,CA
2438,94062,35,Good,2017-10-10 ,37.48,-122.22,OZONE,Redwood City,CA
2439,94503,39,Good,2017-10-11 ,38.33,-122.28,OZONE,Napa,CA
2440,94503,190,Unhealthy,2017-10-11 ,38.33,-122.28,PM2.5,Napa,CA
2441,95160,67,Moderate,2017-10-12 ,37.33,-121.9,OZONE,San Jose,CA
2442,95160,99,Moderate,2017-10-12 ,37.33,-121.9,PM2.5,San Jose,CA
2443,94561,54,Moderate,2017-10-13 ,38.25,-122.04,OZONE,Fairfield,CA
2444,94561,175,Unhealthy,2017-10-13 ,38.25,-122.04,PM2.5,Fairfield,CA
2445,94580,44,Good,2017-10-14 ,37.55,-122.03,OZONE,Fremont,CA
2446,94580,78,Moderate,2017-10-14 ,37.55,-122.03,PM2.5,Fremont,CA
2447,95159,67,Moderate,2017-10-15 ,37.33,-121.9,OZONE,San Jose,CA
2448,95159,40,Good,2017-10-15 ,37.33,-121.9,PM2.5,San Jose,CA
2449,95473,49,Good,2017-10-15 ,38.45,-122.7,OZONE,Santa Rosa,CA
2450,95473,67,Moderate,2017-10-15 ,38.45,-122.7,PM2.5,Santa Rosa,CA
2451,94704,41,Good,2017-10-09 ,37.8,-122.27,OZONE,Oakland,CA
2452,94704,87,Moderate,2017-10-09 ,37.8,-122.27,PM2.5,Oakland,CA
2453,94939,61,Moderate,2017-10-10 ,37.97,-122.52,OZONE,San Rafael,CA
2454,94939,156,Unhealthy,2017-10-10 ,37.97,-122.52,PM2.5,San Rafael,CA
2455,94612,31,Good,2017-10-11 ,37.8,-122.27,OZONE,Oakland,CA
2456,94612,124,Unhealthy for Sensitive Groups,2017-10-11 ,37.8,-122.27,PM2.5,Oakland,CA
2457,94061,47,Good,2017-10-12 ,37.48,-122.22,OZONE,Redwood City,CA
2458,94061,154,Unhealthy,2017-10-12 ,37.48,-122.22,PM2.5,Redwood City,CA
2459,94027,44,Good,2017-10-13 ,37.48,-122.22,OZONE,Redwood City,CA
2460,94027,152,Unhealthy,2017-10-13 ,37.48,-122.22,PM2.5,Redwood City,CA
2461,95129,43,Good,2017-10-14 ,37.33,-121.9,OZONE,San Jose,CA
2462,95129,84,Moderate,2017-10-14 ,37.33,-121.9,PM2.5,San Jose,CA
2463,94820,43,Good,2017-10-15 ,37.97,-122.52,OZONE,San Rafael,CA
2464,94820,41,Good,2017-10-15 ,37.97,-122.52,PM2.5,San Rafael,CA
2465,94548,56,Moderate,2017-10-15 ,38.2183,-121.77,PM2.5,Rio Vista,CA
2466,94126,34,Good,2017-10-09 ,37.75,-122.43,OZONE,San Francisco,CA
2467,94126,100,Moderate,2017-10-09 ,37.75,-122.43,PM2.5,San Francisco,CA
2468,94104,28,Good,2017-10-10 ,37.75,-122.43,OZONE,San Francisco,CA
2469,94104,127,Unhealthy for Sensitive Groups,2017-10-10 ,37.75,-122.43,PM2.5,San Francisco,CA
2470,94930,31,Good,2017-10-11 ,37.97,-122.52,OZONE,San Rafael,CA
2471,94930,87,Moderate,2017-10-11 ,37.97,-122.52,PM2.5,San Rafael,CA
2472,94131,27,Good,2017-10-12 ,37.75,-122.43,OZONE,San Francisco,CA
2473,94131,136,Unhealthy for Sensitive Groups,2017-10-12 ,37.75,-122.43,PM2.5,San Francisco,CA
